display_name_en,id,description_text_en,description_rights_author,description_rights_statement,description_rights_license,description_rights_source_name,description_rights_source_url,image_full_size_rel_path,image_thumbnail_rel_path,image_rights_author,image_rights_statement (from images),image_rights_license,image_rights_source_name,image_rights_source_url,status,last_modified,original_file_URL,AATID,EFTID,WikidataID,features,URI
water sleeve,CC00362,traditional trailing sleeve of Chinese opera costume,Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,edited from unused id,2020-10-03,,,10843,Q766204,sleeveType,http://www.wikidata.org/entity/Q766204
womenswear,CC00364,Clothing designed for or worn by women; often used in commercial contexts.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300379344,,,gender,http://vocab.getty.edu/aat/300379344
menswear,CC00365,Clothing designed for or worn by men; often used in commercial contexts.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300379341,,,gender,http://vocab.getty.edu/aat/300379341
unisex clothing,CC00366,General term for clothing designed for or suitable for either males or females.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300411750,,,gender,http://vocab.getty.edu/aat/300411750
undersleeve,CC00367,separate lightweight sleeve worn under another sleeve and showing through or extending beyond it,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,edited from unused id,2020-10-03,,300210535,10103,Q29130192,sleeveType,http://vocab.getty.edu/aat/300210535
day wear,CC00368,"Articles of clothing suitable for casual wear during the day, in contrast to formal wear suitable for evening events.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300403910,10729,,function,http://vocab.getty.edu/aat/300403910
evening dress,CC00370,Manner of dressing required by custom or etiquette for formal or semiformal evening occasions.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300224227,10716,,function,http://vocab.getty.edu/aat/300224227
academic costume,CC00371,"Refers to the various costumes worn by university and collegiate faculty, administrators, and graduating students at graduation ceremonies and other special occasions. The most common element of academic costume is the gown, a tradition dating to the Middle Ages. Decorative hoods and various caps, including the mortarboard, are other common elements of academic costume. Trimmings of various colors may be used to refer to different disciplines of study.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,edited,2020-10-03,,300265060,10111,Q1349227,function,http://vocab.getty.edu/aat/300265060
military uniform,CC00372,Uniforms intended for those in the armed forces.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300248030,,,function,http://vocab.getty.edu/aat/300248030
mourning dress,CC00374,"Clothes or draperies customarily indicative of bereavement, often donned during a period designated for the conventional or ceremonial manifestation of sorrow.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300375755,10109,,function,http://vocab.getty.edu/aat/300375755
school uniform,CC00376,"Uniforms for school children, which are often made mandatory. School uniform designs vary, but may consist of a jacket and a skirt or a pair of pants, a collared shirt and a type of neckwear. Originally these may have been inspired by formal wear, military, or marine uniforms.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300417888,10980,,function,http://vocab.getty.edu/aat/300417888
uniform,CC00378,"Identifying garments or styles of dress worn by the members of a given profession, organization, or rank.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300212393,10116,,function,http://vocab.getty.edu/aat/300212393
wedding dress,CC00379,"Dresses worn by brides during the wedding ceremony, in many styles and colors, often having a train.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300255177,10977,,dressType,http://vocab.getty.edu/aat/300255177
work clothes,CC00380,"Clothing designed for or worn while working, differing in style depending upon the job, such as manual labor, crafts, or office work.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300411756,,,function,http://vocab.getty.edu/aat/300411756
childhood,CC00382,The earliest developmental stage of a living being.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189588,,,lifeStages,http://vocab.getty.edu/aat/300189588
infancy,CC00383,"Stage of early childhood, commonly considered to be the period before being able to walk.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189590,,,lifeStages,http://vocab.getty.edu/aat/300189590
adolescence,CC00384,"Transitional stage between childhood and adulthood in the physical and emotional development of a living being; in humans, it extends mainly over the teen years and terminates legally when the official age of majority is reached.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189595,,,lifeStages,http://vocab.getty.edu/aat/300189595
adulthood,CC00385,Stage at which a living being is fully grown or developed.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189598,,,lifeStages,http://vocab.getty.edu/aat/300189598
middle age,CC00386,"Stage of adult life between young adulthood and old age; in humans, commonly defined as extending from 45 to 65.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189599,,,lifeStages,http://vocab.getty.edu/aat/300189599
old age,CC00387,"Final stage of the normal life span, now commonly considered to be the years after 65.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300189603,,,lifeStages,http://vocab.getty.edu/aat/300189603
working class,CC00389,"Class of persons employed for wages, usually at manual labor.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300055485,,,socioEconomicClass,http://vocab.getty.edu/aat/300055485
middle class,CC00390,Social class ranking between upper and lower classes.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300055481,,,socioEconomicClass,http://vocab.getty.edu/aat/300055481
upper class,CC00391,That social and economic class that ranks above the middle class.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300055483,,,socioEconomicClass,http://vocab.getty.edu/aat/300055483
darts,CC00393,"in sewing, a pointed fold used to take up ease or shape a garment",Wikidata contributors,https://creativecommons.org/publicdomain/mark/1.0/,https://creativecommons.org/publicdomain/mark/1.0/,Wikidata,https://www.wikidata.org/wiki/Wikidata:Data_access/en,,,,,,,,accepted,2020-10-03,,,,Q5225562,hasTechnique,http://www.wikidata.org/entity/Q5225562
cuff,CC00394,"Any of various folds or bands that serve as a finish or trimming on items of costume or costume accessories, such as on trousers, gloves, or boots. In a military context, sleeve cuffs may be employed to designate unit or rank. Includes those made as separate items in addition to those made as component parts of garments or costume accessories.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300210488,10053,,costumeComponents,http://vocab.getty.edu/aat/300210488
epaulette,CC00395,"Cloth straps, usually with fringe, worn at the shoulder on military uniforms to indicate rank, service, or unit and sometimes to retain shoulder belts or sashes. Also, similar ornamental straps adapted for civilian use.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300224235,10508,,costumeComponents,http://vocab.getty.edu/aat/300224235
facing,CC00396,Linings applied to the edge of a garment for ornament or strengthening.,The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300224429,,,costumeComponents,http://vocab.getty.edu/aat/300224429
pocket,CC00397,"Flat pouchlike components stitched into or onto a garment, accessible through a finished opening typically convenient to the hand.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300210517,10054,,costumeComponents,http://vocab.getty.edu/aat/300210517
shoulder pad,CC00398,"Pads, usually semicircular or triangular in shape, stitched or otherwise attached to the inside of a garment to shape, raise, or widen the shoulders.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300210527,,,costumeComponents,http://vocab.getty.edu/aat/300210527
waistband,CC00399,"Bands encircling the waist, especially as a part of a skirt or pair of trousers.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300224244,,,costumeComponents,http://vocab.getty.edu/aat/300224244
wristband,CC00400,"Bands on a sleeve, especially on a shirt sleeve, that cover the wrist.",The J. Paul Getty Trust,https://rightsstatements.org/vocab/InC/1.0/,https://opendatacommons.org/licenses/by/1-0/,Art and Architecture Thesaurus (AAT),http://www.getty.edu/research/tools/vocabularies/aat/,,,,,,,,accepted,2020-10-03,,300210017,,,costumeComponents,http://vocab.getty.edu/aat/300210017
two piece tailored sleeve,CC00401,,,,,,,,,,,,,,accepted,2020-10-03,,,,,sleeveType,https://w3id.org/costumeCore/ontology/CC00401
Collection,CC00403,A collection is described as a group; its parts may also be separately described.,Dublin Core Metadata Initiative (DCMI),https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by/3.0/,Dublin Core Metadata Initiative (DCMI),https://www.dublincore.org/specifications/dublin-core/dcmi-type-vocabulary/,,,,,,,,toUpload,2020-10-03,,,,,type,http://purl.org/dc/dcmitype/Collection
Dataset,CC00404,Data encoded in a defined structure.,Dublin Core Metadata Initiative (DCMI),https://rightsstatements.org/vocab/InC/1.0/,https://creativecommons.org/licenses/by/3.0/,Dublin Core Metadata Initiative (DCMI),https://www.dublincore.org/specifications/dublin-core/dcmi-type-vocabulary/,,,,,,,,toUpload,2020-10-03,,,,,type,http://purl.org/dc/dcmitype/Dataset
